ItemID,Weight,Size,Fragility,storedIn,DestinationWarehouse
Item_8638,22.73,0.92,Low,Shelf,Warehouse_B
Item_8639,3.23,1.83,Low,Bin,Warehouse_C
Item_8640,24.66,2.93,Medium,Bin,Warehouse_A
Item_8641,21.52,2.55,Low,Bin,Warehouse_A
Item_8642,7.35,1.06,Medium,Bin,Warehouse_A
Item_8643,34.72,3.1,Medium,Shelf,Warehouse_B
Item_8644,22.75,0.64,Low,Shelf,Warehouse_B
Item_8645,10.61,4.74,Medium,Pallet,Warehouse_A
Item_8646,5.36,2.61,Low,Pallet,Warehouse_A
Item_8647,31.67,3.4,Low,Pallet,Warehouse_A
Item_8648,30.64,0.93,Medium,Bin,Warehouse_A
Item_8649,24.61,2.13,Medium,Bin,Warehouse_A
Item_8650,22.46,3.8,Medium,Pallet,Warehouse_A
Item_8651,8.76,1.32,Medium,Bin,Warehouse_A
Item_8652,25.13,4.08,Medium,Pallet,Warehouse_A
Item_8653,45.04,3.22,Medium,Pallet,Warehouse_A
Item_8654,4.64,4.48,Low,Bin,Warehouse_C
Item_8655,10.76,0.48,High,Pallet,Warehouse_A
Item_8656,7.86,3.72,Low,Pallet,Warehouse_A
Item_8657,13.95,1.58,Low,Shelf,Warehouse_B
Item_8658,9.51,3.27,Medium,Shelf,Warehouse_C
Item_8659,12.6,4.24,Low,Bin,Warehouse_A
Item_8660,34.48,3.66,Medium,Bin,Warehouse_A
Item_8661,13.17,4.54,High,Shelf,Warehouse_B
Item_8662,38.83,0.74,Low,Pallet,Warehouse_A
Item_8663,41.27,2.75,Low,Pallet,Warehouse_A
Item_8664,7.07,4.98,Low,Pallet,Warehouse_A
Item_8665,38.62,3.04,Medium,Bin,Warehouse_A
Item_8666,3.27,2.61,Low,Shelf,Warehouse_C
Item_8667,9.97,2.29,Medium,Pallet,Warehouse_A
Item_8668,10.57,0.83,Medium,Shelf,Warehouse_B
Item_8669,44.28,3.63,Medium,Shelf,Warehouse_B
Item_8670,6.97,4.43,Medium,Bin,Warehouse_A
Item_8671,13.99,0.31,Low,Bin,Warehouse_A
Item_8672,2.35,2.34,Medium,Pallet,Warehouse_A
Item_8673,27.03,3.35,High,Shelf,Warehouse_B
Item_8674,42.23,0.84,High,Bin,Warehouse_A
Item_8675,40.21,0.25,Low,Shelf,Warehouse_B
Item_8676,9.08,1.88,Low,Bin,Warehouse_A
Item_8677,24.85,4.31,Medium,Pallet,Warehouse_A
Item_8678,2.7,4.8,Low,Bin,Warehouse_C
Item_8679,38.08,4.81,Low,Shelf,Warehouse_B
Item_8680,42.43,2.1,Low,Shelf,Warehouse_B
Item_8681,9.47,1.79,High,Bin,Warehouse_A
Item_8682,1.33,2.66,Low,Bin,Warehouse_C
Item_8683,45.25,4.11,Low,Shelf,Warehouse_B
Item_8684,15.45,0.36,Low,Pallet,Warehouse_A
Item_8685,1.87,4.63,Low,Pallet,Warehouse_A
Item_8686,8.95,1.49,Low,Pallet,Warehouse_A
Item_8687,28.77,3.46,Low,Pallet,Warehouse_A
Item_8688,28.26,4.84,Low,Bin,Warehouse_A
Item_8689,39.79,4.24,Medium,Shelf,Warehouse_B
Item_8690,11.07,1.8,Low,Pallet,Warehouse_A
Item_8691,45.51,1.39,Low,Bin,Warehouse_A
Item_8692,4.02,4.85,Low,Shelf,Warehouse_C
Item_8693,4.39,2.95,Low,Pallet,Warehouse_A
Item_8694,13.83,1.7,Medium,Bin,Warehouse_A
Item_8695,1.39,2.02,Low,Shelf,Warehouse_C
Item_8696,13.79,4.58,High,Shelf,Warehouse_B
Item_8697,5.09,4.2,Low,Shelf,Warehouse_C
Item_8698,22.55,1.33,Medium,Shelf,Warehouse_B
Item_8699,44.61,4.65,Low,Bin,Warehouse_A
Item_8700,18.18,0.81,Medium,Pallet,Warehouse_A
Item_8701,11.72,2.41,Low,Pallet,Warehouse_A
Item_8702,15.81,4.84,Low,Pallet,Warehouse_A
Item_8703,28.32,4.06,Low,Bin,Warehouse_A
Item_8704,38.09,3.31,Low,Bin,Warehouse_A
Item_8705,45.32,4.45,Low,Bin,Warehouse_A
Item_8706,16.81,3.06,Medium,Bin,Warehouse_A
Item_8707,32.12,4.45,Low,Pallet,Warehouse_A
Item_8708,40.58,2.68,Low,Shelf,Warehouse_B
Item_8709,41.08,4.86,Low,Shelf,Warehouse_B
Item_8710,23.63,4.58,Low,Pallet,Warehouse_A
Item_8711,45.36,4.55,Medium,Bin,Warehouse_A
Item_8712,43.4,3.3,Medium,Shelf,Warehouse_B
Item_8713,6.75,0.95,High,Bin,Warehouse_A
Item_8714,18.91,2.1,High,Shelf,Warehouse_B
Item_8715,14.13,0.52,Medium,Bin,Warehouse_A
Item_8716,49.41,2.74,Medium,Bin,Warehouse_A
Item_8717,7.93,3.7,Low,Pallet,Warehouse_A
Item_8718,2.54,1.69,Low,Shelf,Warehouse_C
Item_8719,10.94,2.52,Medium,Shelf,Warehouse_B
Item_8720,16.82,3.07,Low,Pallet,Warehouse_A
Item_8721,36.41,4.95,Low,Shelf,Warehouse_B
Item_8722,31.65,0.17,Medium,Bin,Warehouse_A
Item_8723,6.91,1.5,Low,Bin,Warehouse_A
Item_8724,23.22,4.22,High,Shelf,Warehouse_B
Item_8725,23.96,1.51,Medium,Shelf,Warehouse_B
Item_8726,4.53,0.45,Low,Bin,Warehouse_C
Item_8727,9.74,4.24,High,Pallet,Warehouse_A
Item_8728,38.94,0.65,Low,Shelf,Warehouse_B
Item_8729,1.52,4.08,Medium,Bin,Warehouse_C
Item_8730,36.4,0.21,Low,Bin,Warehouse_A
Item_8731,44.04,2.64,Low,Shelf,Warehouse_B
Item_8732,35.5,2.4,Low,Bin,Warehouse_A
Item_8733,37.25,1.98,Low,Pallet,Warehouse_A
Item_8734,19.84,3.66,Low,Bin,Warehouse_A
Item_8735,30.92,3.12,Low,Pallet,Warehouse_A
Item_8736,2.02,2.79,Low,Bin,Warehouse_C
Item_8737,49.4,0.52,Low,Pallet,Warehouse_A
Item_8738,5.33,2.99,Low,Bin,Warehouse_A
Item_8739,0.79,3.48,Low,Pallet,Warehouse_A
Item_8740,0.86,2.5,Low,Bin,Warehouse_C
Item_8741,33.38,0.73,Low,Shelf,Warehouse_B
Item_8742,19.02,1.43,Medium,Bin,Warehouse_A
Item_8743,32.98,4.57,Low,Shelf,Warehouse_B
Item_8744,2.02,4.06,Low,Bin,Warehouse_C
Item_8745,19.54,2.35,Low,Pallet,Warehouse_A
Item_8746,9.33,4.26,Low,Pallet,Warehouse_A
Item_8747,20.97,0.67,Low,Shelf,Warehouse_B
Item_8748,3.7,2.26,Medium,Bin,Warehouse_C
Item_8749,32.46,4.32,Low,Shelf,Warehouse_B
Item_8750,44.19,4.04,Low,Bin,Warehouse_A
Item_8751,0.25,4.48,Low,Pallet,Warehouse_A
Item_8752,3.4,2.96,Medium,Bin,Warehouse_C
Item_8753,44.05,2.06,High,Pallet,Warehouse_A
Item_8754,24.05,2.66,Medium,Pallet,Warehouse_A
Item_8755,6.88,1.96,Medium,Pallet,Warehouse_A
Item_8756,25.51,1.19,Medium,Pallet,Warehouse_A
Item_8757,6.89,1.53,High,Pallet,Warehouse_A
Item_8758,25.86,1.95,Low,Bin,Warehouse_A
Item_8759,42.73,3.22,High,Pallet,Warehouse_A
Item_8760,18.66,0.18,Medium,Bin,Warehouse_A
Item_8761,4.94,3.67,Low,Bin,Warehouse_C
Item_8762,20.37,1.76,Low,Shelf,Warehouse_B
Item_8763,48.9,3.33,Medium,Shelf,Warehouse_B
Item_8764,14.25,2.86,Low,Bin,Warehouse_A
Item_8765,3.21,4.39,Low,Shelf,Warehouse_C
Item_8766,45.88,4.94,Medium,Bin,Warehouse_A
Item_8767,2.26,0.65,Medium,Bin,Warehouse_C
Item_8768,24.95,4.6,Low,Pallet,Warehouse_A
Item_8769,39.12,3.32,Low,Shelf,Warehouse_B
Item_8770,31.34,0.39,Low,Pallet,Warehouse_A
Item_8771,29.38,3.66,Low,Bin,Warehouse_A
Item_8772,4.29,4.84,Medium,Pallet,Warehouse_A
Item_8773,36.16,1.59,Low,Pallet,Warehouse_A
Item_8774,39.67,2.31,High,Bin,Warehouse_A
Item_8775,6.27,2.39,Low,Pallet,Warehouse_A
Item_8776,39.21,3.85,Low,Bin,Warehouse_A
Item_8777,36.44,3.0,Low,Bin,Warehouse_A
Item_8778,47.73,1.8,High,Bin,Warehouse_A
Item_8779,31.04,4.52,Low,Shelf,Warehouse_B
Item_8780,1.56,3.99,Medium,Shelf,Warehouse_C
Item_8781,47.49,1.52,Medium,Bin,Warehouse_A
Item_8782,6.77,3.12,Low,Bin,Warehouse_A
Item_8783,16.65,3.56,Low,Shelf,Warehouse_B
Item_8784,27.81,1.32,Low,Pallet,Warehouse_A
Item_8785,1.42,3.02,Low,Shelf,Warehouse_C
Item_8786,23.7,4.71,Medium,Shelf,Warehouse_B
Item_8787,11.87,3.44,Low,Bin,Warehouse_A
Item_8788,20.47,0.12,High,Bin,Warehouse_A
Item_8789,28.92,3.76,High,Shelf,Warehouse_B
Item_8790,35.87,0.79,Low,Bin,Warehouse_A
Item_8791,26.57,1.82,Medium,Shelf,Warehouse_B
Item_8792,12.86,0.24,Low,Pallet,Warehouse_A
Item_8793,26.12,1.71,Medium,Shelf,Warehouse_B
Item_8794,23.34,1.37,Low,Bin,Warehouse_A
Item_8795,6.66,1.38,Low,Shelf,Warehouse_C
Item_8796,49.06,0.53,Low,Shelf,Warehouse_B
Item_8797,6.97,1.94,Medium,Bin,Warehouse_A
Item_8798,15.89,3.12,Low,Bin,Warehouse_A
Item_8799,5.46,0.18,Medium,Shelf,Warehouse_C
Item_8800,5.71,4.58,Medium,Bin,Warehouse_A
Item_8801,32.36,3.12,Low,Pallet,Warehouse_A
Item_8802,24.92,4.81,Low,Pallet,Warehouse_A
Item_8803,4.19,3.38,Low,Shelf,Warehouse_C
Item_8804,7.04,0.35,Low,Shelf,Warehouse_C
Item_8805,32.26,2.82,Medium,Pallet,Warehouse_A
Item_8806,26.37,0.33,High,Pallet,Warehouse_A
Item_8807,40.42,4.76,Low,Shelf,Warehouse_B
Item_8808,15.69,3.91,Low,Bin,Warehouse_A
Item_8809,3.89,0.55,Low,Pallet,Warehouse_A
Item_8810,16.48,1.79,Low,Bin,Warehouse_A
Item_8811,35.42,4.4,Low,Shelf,Warehouse_B
Item_8812,9.79,2.42,Low,Pallet,Warehouse_A
Item_8813,11.0,2.77,Medium,Bin,Warehouse_A
Item_8814,15.07,4.9,High,Bin,Warehouse_A
Item_8815,8.86,2.53,Low,Shelf,Warehouse_C
Item_8816,6.63,2.38,Low,Pallet,Warehouse_A
Item_8817,36.62,2.28,Low,Pallet,Warehouse_A
Item_8818,5.64,1.62,Low,Shelf,Warehouse_C
Item_8819,46.45,3.89,Low,Bin,Warehouse_A
Item_8820,49.73,0.43,Low,Shelf,Warehouse_B
Item_8821,46.01,3.9,High,Shelf,Warehouse_B
Item_8822,37.21,4.17,Medium,Bin,Warehouse_A
Item_8823,32.18,4.7,High,Shelf,Warehouse_B
Item_8824,8.07,2.7,Low,Bin,Warehouse_A
Item_8825,44.98,2.54,Low,Pallet,Warehouse_A
Item_8826,25.89,0.93,Low,Pallet,Warehouse_A
Item_8827,48.91,0.11,High,Pallet,Warehouse_A
Item_8828,16.96,0.54,Low,Shelf,Warehouse_B
Item_8829,48.3,1.33,Low,Pallet,Warehouse_A
Item_8830,34.18,3.95,Low,Shelf,Warehouse_B
Item_8831,36.62,1.82,Low,Shelf,Warehouse_B
Item_8832,9.05,3.84,Low,Shelf,Warehouse_C
Item_8833,39.02,1.9,Medium,Bin,Warehouse_A
Item_8834,25.56,4.48,High,Bin,Warehouse_A
Item_8835,20.87,0.77,Low,Shelf,Warehouse_B
Item_8836,35.34,4.69,Low,Bin,Warehouse_A
Item_8837,38.11,3.93,Low,Pallet,Warehouse_A
Item_8838,15.99,2.98,Low,Bin,Warehouse_A
Item_8839,20.3,0.43,Medium,Pallet,Warehouse_A
Item_8840,43.94,3.01,High,Pallet,Warehouse_A
Item_8841,43.78,4.15,Low,Shelf,Warehouse_B
Item_8842,33.11,0.65,Low,Shelf,Warehouse_B
Item_8843,3.02,2.14,Low,Bin,Warehouse_C
Item_8844,19.84,3.08,Low,Pallet,Warehouse_A
Item_8845,26.86,4.65,Low,Bin,Warehouse_A
Item_8846,37.13,1.29,Low,Shelf,Warehouse_B
Item_8847,2.6,3.97,Low,Pallet,Warehouse_A
Item_8848,27.13,1.05,Low,Bin,Warehouse_A
Item_8849,3.09,2.76,Medium,Shelf,Warehouse_C
Item_8850,8.69,1.69,Low,Bin,Warehouse_A
Item_8851,9.6,0.99,Low,Shelf,Warehouse_C
Item_8852,31.53,0.77,Low,Bin,Warehouse_A
Item_8853,36.14,0.81,Low,Pallet,Warehouse_A
Item_8854,49.32,4.71,Low,Bin,Warehouse_A
Item_8855,46.75,2.3,Low,Shelf,Warehouse_B
Item_8856,40.26,1.19,Low,Pallet,Warehouse_A
Item_8857,45.48,2.24,Medium,Bin,Warehouse_A
Item_8858,34.39,0.82,Medium,Bin,Warehouse_A
Item_8859,36.41,4.67,High,Shelf,Warehouse_B
Item_8860,26.9,4.12,Low,Pallet,Warehouse_A
Item_8861,46.66,2.4,Low,Pallet,Warehouse_A
Item_8862,5.75,4.36,Medium,Bin,Warehouse_A
Item_8863,47.37,0.64,Medium,Bin,Warehouse_A
Item_8864,25.54,0.35,Low,Bin,Warehouse_A
Item_8865,3.09,1.81,Medium,Shelf,Warehouse_C
Item_8866,18.96,1.11,Medium,Bin,Warehouse_A
Item_8867,9.96,0.21,High,Bin,Warehouse_A
Item_8868,8.86,0.56,Medium,Bin,Warehouse_A
Item_8869,28.84,2.13,Low,Pallet,Warehouse_A
Item_8870,1.42,2.57,Low,Pallet,Warehouse_A
Item_8871,46.79,2.97,Medium,Pallet,Warehouse_A
Item_8872,38.6,4.63,Low,Shelf,Warehouse_B
Item_8873,4.88,3.85,Low,Bin,Warehouse_C
Item_8874,48.48,4.77,Low,Shelf,Warehouse_B
Item_8875,18.87,4.89,High,Bin,Warehouse_A
Item_8876,13.6,4.38,Low,Bin,Warehouse_A
Item_8877,8.53,0.84,Low,Bin,Warehouse_A
Item_8878,8.72,3.19,Low,Pallet,Warehouse_A
Item_8879,45.06,3.02,High,Bin,Warehouse_A
Item_8880,41.55,1.94,Medium,Shelf,Warehouse_B
Item_8881,45.8,0.91,Low,Bin,Warehouse_A
Item_8882,3.25,4.19,Low,Pallet,Warehouse_A
Item_8883,29.81,4.59,Low,Bin,Warehouse_A
Item_8884,19.4,4.78,Low,Bin,Warehouse_A
Item_8885,20.87,1.48,Low,Shelf,Warehouse_B
Item_8886,1.27,3.29,Medium,Pallet,Warehouse_A
Item_8887,8.41,3.42,Low,Shelf,Warehouse_C
Item_8888,33.52,3.24,Low,Shelf,Warehouse_B
Item_8889,38.78,3.84,Low,Shelf,Warehouse_B
Item_8890,28.67,0.21,Low,Pallet,Warehouse_A
Item_8891,15.35,0.75,Medium,Bin,Warehouse_A
Item_8892,41.16,0.26,Low,Bin,Warehouse_A
Item_8893,46.29,4.78,Low,Pallet,Warehouse_A
Item_8894,32.63,1.75,Medium,Pallet,Warehouse_A
Item_8895,7.76,1.79,Low,Bin,Warehouse_A
Item_8896,35.06,3.43,High,Shelf,Warehouse_B
Item_8897,46.48,4.16,Low,Pallet,Warehouse_A
Item_8898,35.12,2.03,Low,Pallet,Warehouse_A
Item_8899,39.77,2.42,Low,Pallet,Warehouse_A
Item_8900,38.26,1.26,Low,Shelf,Warehouse_B
Item_8901,15.66,0.2,High,Pallet,Warehouse_A
Item_8902,18.35,1.57,Low,Pallet,Warehouse_A
Item_8903,33.67,2.04,Medium,Bin,Warehouse_A
Item_8904,4.18,2.49,Medium,Pallet,Warehouse_A
Item_8905,32.87,2.12,Low,Pallet,Warehouse_A
Item_8906,29.86,4.33,Medium,Pallet,Warehouse_A
Item_8907,22.47,3.84,Low,Bin,Warehouse_A
Item_8908,0.39,2.66,Medium,Shelf,Warehouse_C
Item_8909,38.2,0.2,Medium,Bin,Warehouse_A
Item_8910,37.45,2.85,Medium,Bin,Warehouse_A
Item_8911,22.86,2.1,Medium,Pallet,Warehouse_A
Item_8912,45.3,4.19,Medium,Shelf,Warehouse_B
Item_8913,11.9,2.44,Low,Shelf,Warehouse_B
Item_8914,2.02,4.54,Low,Bin,Warehouse_C
Item_8915,30.44,0.27,High,Bin,Warehouse_A
Item_8916,21.45,0.64,Low,Pallet,Warehouse_A
Item_8917,7.36,3.55,Low,Shelf,Warehouse_C
Item_8918,21.94,2.59,Low,Bin,Warehouse_A
Item_8919,13.4,2.94,Low,Pallet,Warehouse_A
Item_8920,35.34,2.1,Low,Bin,Warehouse_A
Item_8921,24.38,1.22,Low,Pallet,Warehouse_A
Item_8922,22.53,4.08,Medium,Bin,Warehouse_A
Item_8923,47.57,1.32,Low,Pallet,Warehouse_A
Item_8924,25.47,1.25,Medium,Pallet,Warehouse_A
Item_8925,2.86,2.2,Low,Bin,Warehouse_C
Item_8926,13.83,1.73,Low,Bin,Warehouse_A
Item_8927,29.75,2.28,High,Bin,Warehouse_A
Item_8928,31.41,0.12,Low,Pallet,Warehouse_A
Item_8929,33.58,4.44,Medium,Bin,Warehouse_A
Item_8930,25.75,3.56,Low,Shelf,Warehouse_B
Item_8931,4.65,1.41,Medium,Pallet,Warehouse_A
Item_8932,23.15,0.24,Low,Pallet,Warehouse_A
Item_8933,28.11,4.85,Medium,Bin,Warehouse_A
Item_8934,37.21,2.66,Low,Bin,Warehouse_A
Item_8935,12.2,3.44,Medium,Bin,Warehouse_A
Item_8936,9.12,2.91,Low,Shelf,Warehouse_C
Item_8937,49.26,0.38,High,Shelf,Warehouse_B
Item_8938,20.18,0.44,Low,Shelf,Warehouse_B
Item_8939,26.18,4.33,Medium,Bin,Warehouse_A
Item_8940,25.56,0.99,Medium,Bin,Warehouse_A
Item_8941,22.36,4.22,Low,Shelf,Warehouse_B
Item_8942,49.18,2.19,Low,Bin,Warehouse_A
Item_8943,34.53,1.04,Low,Shelf,Warehouse_B
Item_8944,9.34,1.4,Medium,Shelf,Warehouse_C
Item_8945,39.0,1.84,Low,Bin,Warehouse_A
Item_8946,40.28,1.37,Low,Shelf,Warehouse_B
Item_8947,0.89,4.32,Low,Pallet,Warehouse_A
Item_8948,12.86,0.63,Low,Bin,Warehouse_A
Item_8949,20.99,0.42,Low,Bin,Warehouse_A
Item_8950,48.06,4.79,Low,Pallet,Warehouse_A
Item_8951,28.45,1.57,Medium,Shelf,Warehouse_B
Item_8952,42.94,3.16,Low,Pallet,Warehouse_A
Item_8953,5.74,3.55,Medium,Pallet,Warehouse_A
Item_8954,36.15,1.53,Low,Shelf,Warehouse_B
Item_8955,2.86,1.12,Low,Bin,Warehouse_C
Item_8956,18.75,3.42,Low,Shelf,Warehouse_B
Item_8957,40.88,1.88,Low,Pallet,Warehouse_A
Item_8958,7.54,3.47,Low,Pallet,Warehouse_A
Item_8959,8.75,2.15,Medium,Bin,Warehouse_A
Item_8960,42.62,0.47,Low,Pallet,Warehouse_A
Item_8961,45.65,3.68,High,Bin,Warehouse_A
Item_8962,29.56,1.4,Low,Shelf,Warehouse_B
Item_8963,42.16,2.62,Low,Shelf,Warehouse_B
Item_8964,11.79,0.87,Low,Pallet,Warehouse_A
Item_8965,32.55,4.42,Low,Shelf,Warehouse_B
Item_8966,17.74,4.8,Low,Pallet,Warehouse_A
Item_8967,9.64,0.16,Low,Bin,Warehouse_A
Item_8968,47.24,2.36,Low,Shelf,Warehouse_B
Item_8969,14.1,4.14,Low,Pallet,Warehouse_A
Item_8970,44.73,4.79,Low,Bin,Warehouse_A
Item_8971,16.94,4.06,Medium,Bin,Warehouse_A
Item_8972,12.93,1.65,Low,Pallet,Warehouse_A
Item_8973,0.61,1.89,High,Bin,Warehouse_C
Item_8974,40.5,2.02,Low,Shelf,Warehouse_B
Item_8975,8.22,1.94,Medium,Bin,Warehouse_A
Item_8976,32.81,1.92,Low,Shelf,Warehouse_B
Item_8977,0.69,3.42,Low,Bin,Warehouse_C
Item_8978,32.72,4.43,High,Pallet,Warehouse_A
Item_8979,46.68,2.22,Low,Pallet,Warehouse_A
Item_8980,28.62,3.72,Low,Bin,Warehouse_A
Item_8981,42.41,1.16,Low,Shelf,Warehouse_B
Item_8982,1.04,0.14,Medium,Pallet,Warehouse_A
Item_8983,29.62,4.74,Low,Pallet,Warehouse_A
Item_8984,18.05,2.76,Low,Pallet,Warehouse_A
Item_8985,7.86,0.51,Medium,Pallet,Warehouse_A
Item_8986,32.94,3.86,Low,Pallet,Warehouse_A
Item_8987,6.94,4.31,Low,Shelf,Warehouse_C
Item_8988,36.98,1.82,Medium,Shelf,Warehouse_B
Item_8989,21.13,0.19,Low,Shelf,Warehouse_B
Item_8990,16.84,0.38,Low,Pallet,Warehouse_A
Item_8991,45.14,3.46,Low,Pallet,Warehouse_A
Item_8992,47.26,2.1,Low,Shelf,Warehouse_B
Item_8993,44.58,2.72,Medium,Pallet,Warehouse_A
Item_8994,34.98,0.33,Low,Pallet,Warehouse_A
Item_8995,47.45,1.04,High,Bin,Warehouse_A
Item_8996,43.07,0.96,Low,Bin,Warehouse_A
Item_8997,18.69,2.33,Low,Bin,Warehouse_A
Item_8998,31.65,4.16,Low,Bin,Warehouse_A
Item_8999,44.54,2.52,Low,Shelf,Warehouse_B
Item_9000,3.51,2.9,Low,Shelf,Warehouse_C
Item_9001,37.24,0.53,Medium,Shelf,Warehouse_B
Item_9002,36.57,2.4,High,Shelf,Warehouse_B
Item_9003,2.34,1.01,Medium,Pallet,Warehouse_A
Item_9004,16.09,0.88,Low,Bin,Warehouse_A
Item_9005,7.8,0.61,Low,Shelf,Warehouse_C
Item_9006,25.25,0.65,Medium,Bin,Warehouse_A
Item_9007,46.67,4.81,Low,Pallet,Warehouse_A
Item_9008,17.01,2.57,Medium,Bin,Warehouse_A
Item_9009,46.14,2.64,Low,Pallet,Warehouse_A
Item_9010,26.76,4.8,Low,Pallet,Warehouse_A
Item_9011,5.1,3.77,Low,Shelf,Warehouse_C
Item_9012,13.7,1.08,Low,Shelf,Warehouse_B
Item_9013,2.97,3.41,Low,Shelf,Warehouse_C
Item_9014,29.95,1.18,High,Bin,Warehouse_A
Item_9015,16.33,4.85,Low,Bin,Warehouse_A
Item_9016,28.25,0.83,Low,Shelf,Warehouse_B
Item_9017,2.28,1.58,Low,Shelf,Warehouse_C
Item_9018,4.92,1.05,High,Shelf,Warehouse_C
Item_9019,23.66,2.44,Low,Pallet,Warehouse_A
Item_9020,19.52,0.71,High,Bin,Warehouse_A
Item_9021,6.67,1.65,Low,Pallet,Warehouse_A
Item_9022,6.71,3.61,Low,Bin,Warehouse_A
Item_9023,41.14,1.72,Low,Bin,Warehouse_A
Item_9024,18.45,2.99,Medium,Pallet,Warehouse_A
Item_9025,9.44,3.84,Medium,Bin,Warehouse_A
Item_9026,1.06,0.66,Low,Shelf,Warehouse_C
Item_9027,13.6,2.25,Low,Pallet,Warehouse_A
Item_9028,22.22,4.77,Medium,Pallet,Warehouse_A
Item_9029,3.11,2.8,Low,Shelf,Warehouse_C
Item_9030,23.17,1.34,Low,Pallet,Warehouse_A
Item_9031,33.43,4.74,Medium,Bin,Warehouse_A
Item_9032,47.89,1.32,Medium,Shelf,Warehouse_B
Item_9033,38.65,0.38,Medium,Shelf,Warehouse_B
Item_9034,42.98,1.92,High,Bin,Warehouse_A
Item_9035,23.72,2.47,Medium,Pallet,Warehouse_A
Item_9036,7.01,4.05,High,Bin,Warehouse_A
Item_9037,5.16,1.17,Low,Bin,Warehouse_A
Item_9038,10.16,0.75,Low,Bin,Warehouse_A
Item_9039,25.42,3.93,High,Bin,Warehouse_A
Item_9040,38.75,4.44,Medium,Bin,Warehouse_A
Item_9041,40.3,2.8,Low,Shelf,Warehouse_B
Item_9042,1.45,0.42,Medium,Pallet,Warehouse_A
Item_9043,26.79,0.36,High,Bin,Warehouse_A
Item_9044,17.55,2.0,High,Bin,Warehouse_A
Item_9045,44.81,2.15,Low,Pallet,Warehouse_A
Item_9046,39.61,3.11,Low,Pallet,Warehouse_A
Item_9047,37.89,4.63,Low,Shelf,Warehouse_B
Item_9048,1.62,3.81,Medium,Bin,Warehouse_C
Item_9049,49.52,1.46,Low,Pallet,Warehouse_A
Item_9050,9.94,1.72,Low,Bin,Warehouse_A
Item_9051,2.58,2.08,Low,Pallet,Warehouse_A
Item_9052,32.92,2.48,Medium,Bin,Warehouse_A
Item_9053,35.2,4.23,Low,Pallet,Warehouse_A
Item_9054,20.13,0.31,Low,Pallet,Warehouse_A
Item_9055,37.18,0.6,Low,Shelf,Warehouse_B
Item_9056,46.98,2.9,Low,Shelf,Warehouse_B
Item_9057,23.13,4.62,Medium,Shelf,Warehouse_B
Item_9058,2.21,4.28,Low,Pallet,Warehouse_A
Item_9059,8.99,2.33,Low,Shelf,Warehouse_C
Item_9060,19.08,4.14,Medium,Bin,Warehouse_A
Item_9061,22.51,3.34,Low,Shelf,Warehouse_B
Item_9062,36.73,1.68,Medium,Shelf,Warehouse_B
Item_9063,32.09,2.25,Low,Shelf,Warehouse_B
Item_9064,9.46,4.65,Medium,Shelf,Warehouse_C
Item_9065,1.38,1.78,Medium,Shelf,Warehouse_C
Item_9066,11.89,4.29,Low,Bin,Warehouse_A
Item_9067,18.77,1.26,Low,Pallet,Warehouse_A
Item_9068,34.54,0.43,Low,Shelf,Warehouse_B
Item_9069,24.5,4.16,Medium,Pallet,Warehouse_A
Item_9070,12.12,4.8,High,Pallet,Warehouse_A
Item_9071,11.55,0.83,Low,Shelf,Warehouse_B
Item_9072,22.23,3.07,Low,Shelf,Warehouse_B
Item_9073,9.11,4.64,Medium,Bin,Warehouse_A
Item_9074,24.64,2.0,Low,Pallet,Warehouse_A
Item_9075,43.16,3.14,Medium,Bin,Warehouse_A
Item_9076,27.31,0.66,Low,Shelf,Warehouse_B
Item_9077,42.23,3.35,Low,Shelf,Warehouse_B
Item_9078,32.79,4.29,High,Shelf,Warehouse_B
Item_9079,20.59,2.71,Low,Bin,Warehouse_A
Item_9080,16.59,0.73,High,Pallet,Warehouse_A
Item_9081,2.75,3.07,Medium,Pallet,Warehouse_A
Item_9082,20.76,4.12,High,Bin,Warehouse_A
Item_9083,20.61,3.92,Low,Bin,Warehouse_A
Item_9084,9.61,0.38,Low,Shelf,Warehouse_C
Item_9085,31.12,1.9,Low,Shelf,Warehouse_B
Item_9086,10.6,2.29,Medium,Shelf,Warehouse_B
Item_9087,11.58,4.55,High,Bin,Warehouse_A
Item_9088,29.51,4.14,High,Bin,Warehouse_A
Item_9089,31.61,4.18,Low,Bin,Warehouse_A
Item_9090,4.76,3.5,Low,Shelf,Warehouse_C
Item_9091,26.31,0.83,Low,Bin,Warehouse_A
Item_9092,42.34,1.66,Low,Bin,Warehouse_A
Item_9093,16.88,1.03,Low,Pallet,Warehouse_A
Item_9094,48.51,1.96,Low,Shelf,Warehouse_B
Item_9095,36.58,4.89,Low,Bin,Warehouse_A
Item_9096,14.2,0.99,Low,Shelf,Warehouse_B
Item_9097,20.1,1.97,Medium,Pallet,Warehouse_A
Item_9098,45.38,2.92,Low,Pallet,Warehouse_A
Item_9099,43.27,0.19,Low,Bin,Warehouse_A
Item_9100,8.86,3.42,Low,Pallet,Warehouse_A
Item_9101,9.8,0.44,Medium,Pallet,Warehouse_A
Item_9102,9.67,0.9,High,Shelf,Warehouse_C
Item_9103,40.73,4.4,Low,Shelf,Warehouse_B
Item_9104,14.95,3.04,Low,Pallet,Warehouse_A
Item_9105,3.8,4.41,Medium,Bin,Warehouse_C
Item_9106,16.29,0.43,Medium,Shelf,Warehouse_B
